cellid,exampleid,ingoing,circuit,stream,command,length,t_trace
99874,204,False,4217256751,0,EXTEND2(14),119,1472619864.260233
99875,204,False,2633282251,0,EXTEND2(14),119,1472619864.340251
99876,204,True,2308899791,59981,CONNECTED(4),0,1472619864.419815
99877,204,True,2308899791,59981,DATA(2),498,1472619864.531566
99878,204,True,2308899791,59981,DATA(2),498,1472619864.53871
99879,204,True,2308899791,59981,DATA(2),498,1472619864.538791
99880,204,True,2308899791,59981,DATA(2),498,1472619864.538834
99881,204,True,2308899791,59981,DATA(2),498,1472619864.538872
99882,204,True,2308899791,59981,DATA(2),498,1472619864.538909
99883,204,True,2308899791,59981,DATA(2),452,1472619864.538947
99884,204,True,2308899791,59981,END(3),1,1472619864.619187
99885,204,True,4217256751,0,EXTENDED2(15),66,1472619864.698411
99886,204,False,4217256751,0,EXTEND2(14),119,1472619864.699
99887,204,True,2633282251,0,EXTENDED2(15),66,1472619864.778519
99888,204,False,2633282251,0,EXTEND2(14),119,1472619864.779032
99889,204,False,2579108287,0,EXTEND2(14),119,1472619864.859048
99890,204,True,4217256751,0,EXTENDED2(15),66,1472619865.08327
99891,204,False,4217256751,0,ESTABLISH_RENDEZVOUS(33),20,1472619865.084038
99892,204,True,2633282251,0,EXTENDED2(15),66,1472619865.186454
99893,204,False,2633282251,0,EXTEND(6),212,1472619865.188225
99894,204,True,4217256751,0,RENDEZVOUS_ESTABLISHED(39),0,1472619865.481539
99895,204,True,2633282251,0,EXTENDED(7),148,1472619865.612463
99896,204,False,2633282251,0,INTRODUCE1(34),400,1472619865.613596
99897,204,True,2633282251,0,INTRODUCE_ACK(40),0,1472619865.964351
99898,204,True,2579108287,0,EXTENDED2(15),66,1472619866.214299
99899,204,False,2579108287,0,EXTEND2(14),119,1472619866.214816
99900,204,True,4217256751,0,RENDEZVOUS2(37),148,1472619866.531477
99901,204,False,4217256751,34823,BEGIN(1),4,1472619866.531995
99902,204,False,4217256751,34823,DATA(2),289,1472619866.532078
99903,204,True,2579108287,0,EXTENDED2(15),66,1472619866.917446
99904,204,True,4217256751,34823,CONNECTED(4),0,1472619867.451137
99905,204,True,4217256751,34823,DATA(2),217,1472619867.530291
99906,204,False,4217256751,34823,DATA(2),304,1472619867.676803
99907,204,True,4217256751,34823,DATA(2),498,1472619868.366288
99908,204,True,4217256751,34823,DATA(2),27,1472619868.445515
99909,204,False,2579108287,0,EXTEND2(14),119,1472619868.460973
99910,204,False,4217256751,34823,DATA(2),270,1472619868.691282
99911,204,False,2939775407,0,EXTEND2(14),119,1472619868.764428
99912,204,True,2939775407,0,EXTENDED2(15),66,1472619869.117051
99913,204,False,2939775407,0,EXTEND2(14),119,1472619869.117579
99914,204,True,4217256751,34823,DATA(2),409,1472619869.347994
99915,204,False,4217256751,34823,DATA(2),300,1472619869.351043
99916,204,True,2939775407,0,EXTENDED2(15),66,1472619869.514541
99917,204,True,4217256751,34823,DATA(2),409,1472619869.99747
99918,204,False,4217256751,34823,DATA(2),303,1472619870.692004
99919,204,True,4217256751,34823,DATA(2),477,1472619871.576594
99920,204,False,4217256751,34823,DATA(2),322,1472619871.591232
99921,204,True,4217256751,34823,DATA(2),498,1472619872.338391
99922,204,True,2579108287,0,EXTENDED2(15),66,1472619872.384444
99923,204,False,2579108287,55761,BEGIN_DIR(13),0,1472619872.384871
99924,204,False,2579108287,55761,DATA(2),92,1472619872.384926
99925,204,True,4217256751,34823,DATA(2),498,1472619872.384964
99926,204,True,4217256751,34823,DATA(2),498,1472619872.384993
99927,204,True,4217256751,34823,DATA(2),498,1472619872.385014
99928,204,True,4217256751,34823,DATA(2),498,1472619872.385032
99929,204,True,4217256751,34823,DATA(2),498,1472619872.38505
99930,204,True,4217256751,34823,DATA(2),498,1472619872.385068
99931,204,True,4217256751,34823,DATA(2),498,1472619872.436594
99932,204,True,4217256751,34823,DATA(2),498,1472619872.436704
99933,204,True,4217256751,34823,DATA(2),498,1472619872.436751
99934,204,True,4217256751,34823,DATA(2),498,1472619872.436872
99935,204,True,4217256751,34823,DATA(2),498,1472619872.436917
99936,204,True,4217256751,34823,DATA(2),498,1472619872.436957
99937,204,True,4217256751,34823,DATA(2),498,1472619872.436997
99938,204,True,4217256751,34823,DATA(2),498,1472619872.455182
99939,204,True,4217256751,34823,DATA(2),312,1472619872.534677
99940,204,False,4217256751,34823,DATA(2),377,1472619872.535642
99941,204,True,2579108287,55761,CONNECTED(4),0,1472619872.777217
99942,204,False,2555711979,0,EXTEND2(14),119,1472619872.894997
99943,204,True,2579108287,55761,DATA(2),498,1472619872.895091
99944,204,True,2579108287,55761,DATA(2),498,1472619872.968219
99945,204,True,2579108287,55761,DATA(2),498,1472619872.973817
99946,204,True,2579108287,55761,DATA(2),498,1472619872.973907
99947,204,True,2579108287,55761,DATA(2),498,1472619872.973929
99948,204,True,2579108287,55761,DATA(2),498,1472619872.973948
99949,204,True,2579108287,55761,DATA(2),452,1472619872.973966
99950,204,True,2579108287,55761,END(3),1,1472619872.973986
99951,204,True,2555711979,0,EXTENDED2(15),66,1472619873.212345
99952,204,False,2555711979,0,EXTEND2(14),119,1472619873.212728
99953,204,True,4217256751,34823,DATA(2),498,1472619873.462561
99954,204,True,4217256751,34823,DATA(2),498,1472619873.50468
99955,204,True,4217256751,34823,DATA(2),498,1472619873.504777
99956,204,True,4217256751,34823,DATA(2),498,1472619873.504809
99957,204,True,4217256751,34823,DATA(2),498,1472619873.504836
99958,204,True,4217256751,34823,DATA(2),498,1472619873.504862
99959,204,True,4217256751,34823,DATA(2),498,1472619873.504888
99960,204,True,4217256751,34823,DATA(2),498,1472619873.504919
99961,204,True,4217256751,34823,DATA(2),498,1472619873.578727
99962,204,True,4217256751,34823,DATA(2),498,1472619873.578824
99963,204,True,4217256751,34823,DATA(2),498,1472619873.578871
99964,204,True,4217256751,34823,DATA(2),498,1472619873.578897
99965,204,True,4217256751,34823,DATA(2),498,1472619873.578918
99966,204,True,4217256751,34823,DATA(2),498,1472619873.578937
99967,204,True,4217256751,34823,DATA(2),498,1472619873.57907
99968,204,True,2555711979,0,EXTENDED2(15),66,1472619873.63872
99969,204,True,4217256751,34823,DATA(2),498,1472619873.639533
99970,204,True,4217256751,34823,DATA(2),498,1472619873.639598
99971,204,True,4217256751,34823,DATA(2),498,1472619873.63965
99972,204,True,4217256751,34823,DATA(2),498,1472619873.639697
99973,204,True,4217256751,34823,DATA(2),498,1472619873.639728
99974,204,True,4217256751,34823,DATA(2),498,1472619873.639747
99975,204,True,4217256751,34823,DATA(2),498,1472619873.639849
99976,204,True,4217256751,34823,DATA(2),498,1472619873.658304
99977,204,True,4217256751,34823,DATA(2),498,1472619873.737643
99978,204,True,4217256751,34823,DATA(2),498,1472619873.816929
99979,204,True,4217256751,34823,DATA(2),498,1472619873.817043
99980,204,True,4217256751,34823,DATA(2),498,1472619873.817089
99981,204,True,4217256751,34823,DATA(2),498,1472619873.817133
99982,204,False,4217256751,34823,SENDME(5),0,1472619873.817164
99983,204,True,4217256751,34823,DATA(2),498,1472619873.817246
99984,204,True,4217256751,34823,DATA(2),498,1472619873.81729
99985,204,True,4217256751,34823,DATA(2),498,1472619873.817331
99986,204,True,4217256751,34823,DATA(2),498,1472619873.896131
99987,204,True,4217256751,34823,DATA(2),165,1472619874.014786
99988,204,True,4217256751,34823,DATA(2),5,1472619874.015039
99989,204,False,4217256751,34823,DATA(2),498,1472619874.016161
99990,204,False,4217256751,34823,DATA(2),2,1472619874.01623
99991,204,False,4217256751,34824,BEGIN(1),4,1472619874.461189
99992,204,True,4217256751,34823,DATA(2),498,1472619874.861015
99993,204,True,4217256751,34823,DATA(2),498,1472619874.905506
99994,204,True,4217256751,34823,DATA(2),498,1472619874.905602
99995,204,True,4217256751,34823,DATA(2),498,1472619874.905623
99996,204,True,4217256751,34823,DATA(2),498,1472619874.905642
99997,204,True,4217256751,34823,DATA(2),498,1472619874.905661
99998,204,True,4217256751,34823,DATA(2),498,1472619874.905678
99999,204,True,4217256751,34823,DATA(2),498,1472619874.905696
100000,204,True,4217256751,34823,DATA(2),498,1472619874.979093
100001,204,True,4217256751,34823,DATA(2),498,1472619874.979176
100002,204,True,4217256751,34823,DATA(2),498,1472619874.979198
100003,204,True,4217256751,34823,DATA(2),498,1472619874.979217
100004,204,True,4217256751,34823,DATA(2),498,1472619874.979235
100005,204,True,4217256751,34823,DATA(2),498,1472619874.979255
100006,204,True,4217256751,34823,DATA(2),498,1472619874.979357
100007,204,True,4217256751,34823,DATA(2),498,1472619875.058416
100008,204,True,4217256751,34823,DATA(2),498,1472619875.058526
100009,204,True,4217256751,34823,DATA(2),498,1472619875.058565
100010,204,True,4217256751,34823,DATA(2),498,1472619875.058599
100011,204,True,4217256751,34823,DATA(2),498,1472619875.058665
100012,204,True,4217256751,34823,DATA(2),441,1472619875.05871
100013,204,False,4217256751,34824,DATA(2),407,1472619875.059961
100014,204,True,4217256751,34824,CONNECTED(4),0,1472619875.210715
100015,204,True,4217256751,34824,DATA(2),498,1472619875.634041
100016,204,True,4217256751,34824,DATA(2),498,1472619875.678749
100017,204,True,4217256751,34824,DATA(2),498,1472619875.678845
100018,204,True,4217256751,34824,DATA(2),498,1472619875.678884
100019,204,True,4217256751,34824,DATA(2),498,1472619875.678922
100020,204,True,4217256751,34824,DATA(2),498,1472619875.678958
100021,204,True,4217256751,34824,DATA(2),498,1472619875.678991
100022,204,True,4217256751,34824,DATA(2),498,1472619875.679022
100023,204,True,4217256751,34824,DATA(2),498,1472619875.713328
100024,204,True,4217256751,34824,DATA(2),498,1472619875.713433
100025,204,True,4217256751,34824,DATA(2),498,1472619875.713471
100026,204,True,4217256751,34824,DATA(2),498,1472619875.713518
100027,204,True,4217256751,34824,DATA(2),498,1472619875.713553
100028,204,True,4217256751,34824,DATA(2),498,1472619875.713594
100029,204,True,4217256751,34824,DATA(2),498,1472619875.774848
100030,204,True,4217256751,34824,DATA(2),498,1472619875.792736
100031,204,True,4217256751,34824,DATA(2),498,1472619875.792834
100032,204,True,4217256751,34824,DATA(2),498,1472619875.792856
100033,204,True,4217256751,34824,DATA(2),498,1472619875.792875
100034,204,True,4217256751,34824,DATA(2),498,1472619875.792893
100035,204,True,4217256751,34824,DATA(2),498,1472619875.792912
100036,204,True,4217256751,34824,DATA(2),498,1472619875.792939
100037,204,True,4217256751,34824,DATA(2),498,1472619875.872212
100038,204,False,4217256751,0,SENDME(5),0,1472619875.872282
100039,204,True,4217256751,34824,DATA(2),498,1472619875.951465
100040,204,True,4217256751,34824,DATA(2),498,1472619875.951575
100041,204,True,4217256751,34824,DATA(2),498,1472619875.951618
100042,204,True,4217256751,34824,DATA(2),498,1472619875.951657
100043,204,True,4217256751,34824,DATA(2),498,1472619875.951697
100044,204,True,4217256751,34824,DATA(2),498,1472619875.951735
100045,204,True,4217256751,34824,DATA(2),498,1472619875.951772
100046,204,True,4217256751,34824,DATA(2),498,1472619875.951978
100047,204,True,4217256751,34824,DATA(2),498,1472619876.026209
100048,204,True,4217256751,34824,DATA(2),448,1472619876.066891
100049,204,True,4217256751,34824,DATA(2),498,1472619876.066975
100050,204,True,4217256751,34824,DATA(2),498,1472619876.066997
100051,204,True,4217256751,34824,DATA(2),498,1472619876.067016
100052,204,True,4217256751,34824,DATA(2),498,1472619876.067034
100053,204,True,4217256751,34824,DATA(2),498,1472619876.067051
100054,204,True,4217256751,34824,DATA(2),498,1472619876.06707
100055,204,True,4217256751,34824,DATA(2),498,1472619876.146246
100056,204,True,4217256751,34824,DATA(2),498,1472619876.14634
100057,204,True,4217256751,34824,DATA(2),498,1472619876.146361
100058,204,True,4217256751,34824,DATA(2),498,1472619876.146379
100059,204,True,4217256751,34824,DATA(2),498,1472619876.146398
100060,204,True,4217256751,34824,DATA(2),498,1472619876.146416
100061,204,True,4217256751,34824,DATA(2),498,1472619876.146434
100062,204,True,4217256751,34824,DATA(2),498,1472619876.146573
100063,204,True,4217256751,34824,DATA(2),498,1472619876.225533
100064,204,True,4217256751,34824,DATA(2),498,1472619876.225638
100065,204,True,4217256751,34824,DATA(2),498,1472619876.225677
100066,204,False,4217256751,34824,SENDME(5),0,1472619876.225703
100067,204,True,4217256751,34824,DATA(2),498,1472619876.225759
100068,204,True,4217256751,34824,DATA(2),498,1472619876.225796
100069,204,True,4217256751,34824,DATA(2),498,1472619876.225826
100070,204,True,4217256751,34824,DATA(2),498,1472619876.225855
100071,204,True,4217256751,34824,DATA(2),498,1472619876.290929
100072,204,True,4217256751,34824,DATA(2),498,1472619876.304671
100073,204,True,4217256751,34824,DATA(2),498,1472619876.304759
100074,204,True,4217256751,34824,DATA(2),498,1472619876.304782
100075,204,True,4217256751,34824,DATA(2),498,1472619876.304802
100076,204,True,4217256751,34824,DATA(2),498,1472619876.304821
100077,204,True,4217256751,34824,DATA(2),498,1472619876.304839
100078,204,True,4217256751,34824,DATA(2),498,1472619876.304857
100079,204,True,4217256751,34824,DATA(2),498,1472619876.423012
100080,204,True,4217256751,34824,DATA(2),498,1472619876.423135
100081,204,True,4217256751,34824,DATA(2),498,1472619876.423182
100082,204,True,4217256751,34824,DATA(2),448,1472619876.423226
100083,204,True,4217256751,34824,DATA(2),498,1472619876.42327
100084,204,True,4217256751,34824,DATA(2),498,1472619876.423363
100085,204,True,4217256751,34824,DATA(2),498,1472619876.423409
100086,204,True,4217256751,34824,DATA(2),498,1472619876.423551
100087,204,True,4217256751,34824,DATA(2),498,1472619876.50392
100088,204,True,4217256751,34824,DATA(2),498,1472619876.504034
100089,204,True,4217256751,34824,DATA(2),498,1472619876.504072
100090,204,True,4217256751,34824,DATA(2),498,1472619876.504103
100091,204,True,4217256751,34824,DATA(2),498,1472619876.504127
100092,204,True,4217256751,34824,DATA(2),498,1472619876.504146
100093,204,True,4217256751,34824,DATA(2),498,1472619876.504164
100094,204,True,4217256751,34824,DATA(2),498,1472619876.504255
100095,204,True,4217256751,34824,DATA(2),498,1472619876.583535
100096,204,True,4217256751,34824,DATA(2),498,1472619876.583631
100097,204,True,4217256751,34824,DATA(2),498,1472619876.583662
100098,204,True,4217256751,34824,DATA(2),498,1472619876.58369
100099,204,True,4217256751,34824,DATA(2),498,1472619876.583718
100100,204,True,4217256751,34824,DATA(2),498,1472619876.583744
100101,204,True,4217256751,34824,DATA(2),498,1472619876.583771
100102,204,True,4217256751,34824,DATA(2),498,1472619876.662761
100103,204,True,4217256751,34824,DATA(2),498,1472619876.662929
100104,204,True,4217256751,34824,DATA(2),498,1472619876.739915
100105,204,True,4217256751,34824,DATA(2),498,1472619876.740013
100106,204,True,4217256751,34824,DATA(2),498,1472619876.740035
100107,204,True,4217256751,34824,DATA(2),498,1472619876.740053
100108,204,True,4217256751,34824,DATA(2),498,1472619876.740072
100109,204,True,4217256751,34824,DATA(2),498,1472619876.74015
100110,204,True,4217256751,34824,DATA(2),498,1472619876.7402
100111,204,True,4217256751,34824,DATA(2),498,1472619876.742253
100112,204,True,4217256751,34824,DATA(2),498,1472619876.7423
100113,204,True,4217256751,34824,DATA(2),498,1472619876.742332
100114,204,True,4217256751,34824,DATA(2),498,1472619876.742362
100115,204,True,4217256751,34824,DATA(2),448,1472619876.742391
100116,204,True,4217256751,34824,DATA(2),498,1472619876.74242
100117,204,False,4217256751,34824,SENDME(5),0,1472619876.742442
100118,204,True,4217256751,34824,DATA(2),498,1472619876.742498
100119,204,True,4217256751,34824,DATA(2),498,1472619876.821709
100120,204,True,4217256751,34824,DATA(2),498,1472619876.920555
100121,204,True,4217256751,34824,DATA(2),498,1472619876.920655
100122,204,True,4217256751,34824,DATA(2),498,1472619876.920689
100123,204,True,4217256751,34824,DATA(2),498,1472619876.920717
100124,204,True,4217256751,34824,DATA(2),498,1472619876.920745
100125,204,True,4217256751,34824,DATA(2),498,1472619876.920774
100126,204,True,4217256751,34824,DATA(2),498,1472619876.920844
100127,204,True,4217256751,34824,DATA(2),498,1472619876.920915
100128,204,True,4217256751,34824,DATA(2),498,1472619877.0182
100129,204,True,4217256751,34824,DATA(2),498,1472619877.018292
100130,204,True,4217256751,34824,DATA(2),498,1472619877.018314
100131,204,True,4217256751,34824,DATA(2),498,1472619877.018332
100132,204,True,4217256751,34824,DATA(2),498,1472619877.018351
100133,204,True,4217256751,34824,DATA(2),498,1472619877.018368
100134,204,True,4217256751,34824,DATA(2),498,1472619877.018387
100135,204,True,4217256751,34824,DATA(2),498,1472619877.018441
100136,204,True,4217256751,34824,DATA(2),498,1472619877.112976
100137,204,True,4217256751,34824,DATA(2),498,1472619877.113061
100138,204,True,4217256751,34824,DATA(2),498,1472619877.113083
100139,204,True,4217256751,34824,DATA(2),498,1472619877.113101
100140,204,True,4217256751,34824,DATA(2),498,1472619877.113119
100141,204,False,4217256751,0,SENDME(5),0,1472619877.113132
100142,204,True,4217256751,34824,DATA(2),498,1472619877.113168
100143,204,True,4217256751,34824,DATA(2),498,1472619877.113188
100144,204,True,4217256751,34824,DATA(2),498,1472619877.113255
100145,204,True,4217256751,34824,DATA(2),498,1472619877.17989
100146,204,True,4217256751,34824,DATA(2),498,1472619877.18
100147,204,True,4217256751,34824,DATA(2),498,1472619877.192716
100148,204,True,4217256751,34824,DATA(2),498,1472619877.192813
100149,204,True,4217256751,34824,DATA(2),498,1472619877.192849
100150,204,True,4217256751,34824,DATA(2),448,1472619877.192882
100151,204,True,4217256751,34824,DATA(2),498,1472619877.19292
100152,204,True,4217256751,34824,DATA(2),498,1472619877.192954
100153,204,True,4217256751,34824,DATA(2),498,1472619877.279056
100154,204,True,4217256751,34824,DATA(2),498,1472619877.279161
